"","firstname","count","taux_sm","taux_ab","taux_b","taux_tb","taux_fel"
"16199","Martins",21,0.142857142857143,0.380952380952381,0.238095238095238,0.19047619047619,0.0476190476190476
"16200","Martire",1,0,0,1,0,0
"16201","Marton",1,1,0,0,0,0
"16202","Marty",12,0.416666666666667,0.0833333333333333,0.166666666666667,0.0833333333333333,0.25
"16203","Martyn",1,0,0,1,0,0
"16204","Martyna",1,1,0,0,0,0
"16205","Martz",2,0,0,0.5,0.5,0
"16206","Marveen",1,1,0,0,0,0
"16207","Marvin",25,0.24,0.2,0.4,0.12,0.04
"16208","Marvyn",10,0.2,0.4,0.3,0.1,0
"16209","Marvynn",1,1,0,0,0,0
"16210","Marwa",81,0.160493827160494,0.246913580246914,0.234567901234568,0.222222222222222,0.135802469135802
"16211","Marwah",4,0.25,0.25,0.5,0,0
"16212","Marwan",46,0.326086956521739,0.260869565217391,0.239130434782609,0.130434782608696,0.0434782608695652
"16213","Marwane",33,0.121212121212121,0.393939393939394,0.272727272727273,0.121212121212121,0.0909090909090909
"16214","Marwann",2,0,1,0,0,0
"16215","Marwen",2,0.5,0,0,0.5,0
"16216","Marwin",1,1,0,0,0,0
"16217","Marwoine",1,0,0,1,0,0
"16218","Marx",2,0,0,1,0,0
"16219","Mary",18,0.111111111111111,0.222222222222222,0.333333333333333,0.222222222222222,0.111111111111111
"16220","Mary-Kate",2,0,0,1,0,0
"16221","Mary-Lia",1,0,0,1,0,0
"16222","Mary-Lou",4,0.25,0,0.5,0.25,0
"16223","Marya",5,0,0.2,0.2,0.4,0.2
"16224","Marya-Anfel",1,0,1,0,0,0
"16225","Marya-Keira",1,0,0,0,1,0
"16226","Marya-Stacy",1,0,1,0,0,0
"16227","Maryam",61,0.19672131147541,0.245901639344262,0.262295081967213,0.19672131147541,0.0983606557377049
"16228","Maryan",1,0,0,0,0,1
"16229","Maryella",1,0,1,0,0,0
"16230","Maryem",2,0,0,1,0,0
"16231","Marylia",1,0,1,0,0,0
"16232","Maryline",4,0,0.5,0.25,0.25,0
"16233","Marylou",66,0.166666666666667,0.257575757575758,0.181818181818182,0.257575757575758,0.136363636363636
"16234","Maryna",2,0.5,0.5,0,0,0
"16235","Maryne",7,0.142857142857143,0,0.142857142857143,0.571428571428571,0.142857142857143
"16236","Marynna",1,1,0,0,0,0
"16237","Maryon",1,1,0,0,0,0
"16238","Marysa",1,0,0,1,0,0
"16239","Marysia",1,1,0,0,0,0
"16240","Maryson",1,1,0,0,0,0
"16241","Maryssa",1,0,0,1,0,0
"16242","Maryssael",1,0,1,0,0,0
"16243","Marza",2,0,0,0,0.5,0.5
"16244","Marzec",1,1,0,0,0,0
"16245","Marzhin",1,0,0,0,0,1
"16246","Marzin",3,0,0,0,1,0
"16247","Marzio",1,0,0,0,0,1
"16248","Marzouk",1,0,0,0,1,0
"16249","Marzouki",1,0,0,0,0,1
"16250","Marzura",1,0,1,0,0,0
"16251","Maréva",3,0,0.333333333333333,0,0.666666666666667,0
"16252","Mas",2,0,0.5,0.5,0,0
"16253","Masa",1,0,1,0,0,0
"16254","Masava",1,1,0,0,0,0
"16255","Masbou",1,0,0,1,0,0
"16256","Mascio",2,0,1,0,0,0
"16257","Masha",1,0,0,0,1,0
"16258","Masika",1,0,1,0,0,0
"16259","Masniere",1,0,0,1,0,0
"16260","Mason",1,1,0,0,0,0
"16261","Masoni",1,0,0,0,0,1
"16262","Maspataud",1,1,0,0,0,0
"16263","Masquelin",1,1,0,0,0,0
"16264","Massa",3,0.333333333333333,0,0.666666666666667,0,0
"16265","Massala",1,0,1,0,0,0
"16266","Massalia",1,1,0,0,0,0
"16267","Massandje",1,0,1,0,0,0
"16268","Massao",1,0,1,0,0,0
"16269","Massaoud",1,0,0,1,0,0
"16270","Masse",1,0,0,0,1,0
"16271","Masseret",1,0,0,0,1,0
"16272","Masseys",1,0,0,1,0,0
"16273","Massiha",1,0,0,0,0,1
"16274","Massil",3,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"16275","Massiles",1,0,0,0,0,1
"16276","Massilia",4,0,0.5,0.25,0.25,0
"16277","Massimiliano",1,0,0,1,0,0
"16278","Massimo",1,1,0,0,0,0
"16279","Massin",2,0.5,0,0,0.5,0
"16280","Massine",2,0,0,1,0,0
"16281","Massinissa",1,0,1,0,0,0
"16282","Massirey",1,0,1,0,0,0
"16283","Massita",1,1,0,0,0,0
"16284","Massol",1,0,0,1,0,0
"16285","Massolola",1,0,1,0,0,0
"16286","Masson",3,0,0.666666666666667,0.333333333333333,0,0
"16287","Massot",1,1,0,0,0,0
"16288","Massoubre",1,0,0,1,0,0
"16289","Massyla",1,0,0,0,0,1
"16290","Massyles",1,0,0,1,0,0
"16291","Massylia",1,0,1,0,0,0
"16292","Massé",1,0,0,0,0,1
"16293","Mastari",1,0,1,0,0,0
"16294","Masten",1,0,0,0,0,1
"16295","Masties",1,1,0,0,0,0
"16296","Mastro",3,0,0.333333333333333,0.666666666666667,0,0
"16297","Masuyer",1,0,0,0,0,1
"16298","Maswama",2,0,0,0,1,0
"16299","Mata",2,0,0,1,0,0
"16300","Matahi",1,0,0,1,0,0
"16301","Matahina",1,0,0,1,0,0
"16302","Matala",2,0,1,0,0,0
"16303","Matam",1,1,0,0,0,0
"16304","Matane",1,0,0,1,0,0
"16305","Matao",1,1,0,0,0,0
"16306","Mate",3,0.333333333333333,0,0.666666666666667,0,0
"16307","Matea",1,0,0,1,0,0
"16308","Mateea",1,0,0,0,1,0
"16309","Matei",2,0,0,0.5,0.5,0
"16310","Matei-Dominic",1,0,1,0,0,0
"16311","Mateja",1,1,0,0,0,0
"16312","Matelin",1,0,0,0,0,1
"16313","Matenda",1,0,0,1,0,0
"16314","Mateo",42,0.119047619047619,0.357142857142857,0.285714285714286,0.142857142857143,0.0952380952380952
"16315","Mateos",1,0,1,0,0,0
"16316","Matera",1,0,1,0,0,0
"16317","Mateus",2,0.5,0.5,0,0,0
"16318","Mateïs",2,0,0,1,0,0
"16319","Mathaneo",1,1,0,0,0,0
"16320","Mathea",2,0,0,0,0,1
"16321","Matheis",3,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"16322","Mathenzo",1,0,1,0,0,0
"16323","Matheo",126,0.285714285714286,0.277777777777778,0.301587301587302,0.0952380952380952,0.0396825396825397
"16324","Matheus",1,0,0,0,1,0
"16325","Mathew",7,0.285714285714286,0.428571428571429,0.285714285714286,0,0
"16326","Mathews",1,1,0,0,0,0
"16327","Mathey",1,0,0,0,1,0
"16328","Matheï",1,0,0,0,0,1
"16329","Mathias",259,0.16988416988417,0.281853281853282,0.27027027027027,0.177606177606178,0.1003861003861
"16330","Mathiaz",1,0,1,0,0,0
"16331","Mathice",1,0,0,1,0,0
"16332","Mathien",1,0,0,0,1,0
"16333","Mathieu",287,0.114982578397213,0.212543554006969,0.32404181184669,0.212543554006969,0.13588850174216
"16334","Mathiew",2,0,0,1,0,0
"16335","Mathilda",25,0.16,0.2,0.24,0.24,0.16
"16336","Mathilde",527,0.0683111954459203,0.146110056925996,0.27134724857685,0.269449715370019,0.244781783681214
"16337","Mathilio",1,0,1,0,0,0
"16338","Mathiméo",1,0,0,1,0,0
"16339","Mathiot",1,1,0,0,0,0
"16340","Mathiotte",2,0,0,0,1,0
"16341","Mathiou",2,0.5,0,0,0.5,0
"16342","Mathis",1141,0.201577563540754,0.262927256792287,0.305872042068361,0.170026292725679,0.0595968448729185
"16343","Mathis-Lemien",1,0,1,0,0,0
"16344","Mathiss",1,1,0,0,0,0
"16345","Mathon",2,0,0.5,0.5,0,0
"16346","Mathubert",1,0,1,0,0,0
"16347","Mathurin",11,0,0.181818181818182,0.363636363636364,0.272727272727273,0.181818181818182
"16348","Mathurine",1,0,0,0,0,1
"16349","Mathy",2,0,1,0,0,0
"16350","Mathyas",4,0,0.25,0,0.75,0
"16351","Mathylde",2,0,0.5,0.5,0,0
"16352","Mathyo",1,0,0,0,1,0
"16353","Mathys",401,0.239401496259352,0.28927680798005,0.314214463840399,0.119700748129676,0.0374064837905237
"16354","Mathyss",2,0.5,0.5,0,0,0
"16355","Mathéa",6,0,0.333333333333333,0,0.5,0.166666666666667
"16356","Mathéan",1,0,1,0,0,0
"16357","Mathéault",1,0,0,1,0,0
"16358","Mathéis",12,0.166666666666667,0.25,0.333333333333333,0,0.25
"16359","Mathéo",712,0.240168539325843,0.287921348314607,0.286516853932584,0.127808988764045,0.0575842696629214
"16360","Mathéys",1,1,0,0,0,0
"16361","Mathéïs",5,0.4,0.4,0,0.2,0
"16362","Mathëo",1,1,0,0,0,0
"16363","Mati",1,0,0,0,1,0
"16364","Matiakh",1,0,0,0,0,1
"16365","Matias",19,0.105263157894737,0.263157894736842,0.368421052631579,0.157894736842105,0.105263157894737
"16366","Matic",1,0,1,0,0,0
"16367","Matice",1,0,1,0,0,0
"16368","Matida",1,0,1,0,0,0
"16369","Matie",2,0,1,0,0,0
"16370","Matilda",17,0.294117647058824,0.176470588235294,0,0.352941176470588,0.176470588235294
"16371","Matilda-Rose",1,0,1,0,0,0
"16372","Matilde",8,0,0.125,0.125,0.5,0.25
"16373","Matilin",6,0,0.166666666666667,0.666666666666667,0.166666666666667,0
"16374","Matilio",1,0,1,0,0,0
"16375","Matin",1,1,0,0,0,0
"16376","Matina",1,0,1,0,0,0
"16377","Matis",81,0.246913580246914,0.234567901234568,0.296296296296296,0.197530864197531,0.0246913580246914
"16378","Matiss",4,0.5,0,0.5,0,0
"16379","Matisse",19,0.0526315789473684,0.105263157894737,0.473684210526316,0.263157894736842,0.105263157894737
"16380","Matiu",1,0,0,0,1,0
"16381","Matondo",2,0,0.5,0.5,0,0
"16382","Matos",6,0.333333333333333,0.166666666666667,0.5,0,0
"16383","Matrassou",1,0,0,0,1,0
"16384","Matrat",1,1,0,0,0,0
"16385","Mats",1,0,0,1,0,0
"16386","Matt",42,0.19047619047619,0.380952380952381,0.214285714285714,0.19047619047619,0.0238095238095238
"16387","Mattarozzi",1,1,0,0,0,0
"16388","Mattea",2,0,0,0.5,0.5,0
"16389","Mattei",4,0.25,0,0.25,0.25,0.25
"16390","Mattenet",1,0,0,1,0,0
"16391","Mattenzo",1,1,0,0,0,0
"16392","Matteo",122,0.131147540983607,0.286885245901639,0.319672131147541,0.204918032786885,0.0573770491803279
"16393","Matter",1,1,0,0,0,0
"16394","Matteu",6,0.333333333333333,0,0.333333333333333,0,0.333333333333333
"16395","Mattew",6,0.166666666666667,0.333333333333333,0.333333333333333,0,0.166666666666667
"16396","Mattews",2,0,0,1,0,0
"16397","Matteï",2,0,0.5,0.5,0,0
"16398","Matteïs",1,0,0,1,0,0
"16399","Mattheo",11,0.0909090909090909,0.454545454545455,0.0909090909090909,0.181818181818182,0.181818181818182
"16400","Matthew",39,0.307692307692308,0.282051282051282,0.205128205128205,0.179487179487179,0.0256410256410256
"16401","Matthias",74,0.148648648648649,0.297297297297297,0.256756756756757,0.121621621621622,0.175675675675676
"16402","Matthieu",148,0.0810810810810811,0.135135135135135,0.236486486486486,0.317567567567568,0.22972972972973
"16403","Matthis",17,0.176470588235294,0.235294117647059,0.294117647058824,0.235294117647059,0.0588235294117647
"16404","Matthys",9,0,0.555555555555556,0.444444444444444,0,0
"16405","Matthéis",1,0,1,0,0,0
"16406","Matthéo",43,0.325581395348837,0.395348837209302,0.162790697674419,0.0697674418604651,0.0465116279069767
"16407","Matti",3,0,0.666666666666667,0,0,0.333333333333333
"16408","Mattia",6,0.166666666666667,0,0.333333333333333,0.166666666666667,0.333333333333333
"16409","Mattias",8,0.5,0.25,0.25,0,0
"16410","Mattieu",3,0,0,0.666666666666667,0.333333333333333,0
"16411","Mattin",11,0.181818181818182,0.0909090909090909,0.363636363636364,0.272727272727273,0.0909090909090909
"16412","Mattis",27,0.185185185185185,0.259259259259259,0.37037037037037,0.185185185185185,0
"16413","Matttéo",1,0,1,0,0,0
"16414","Matty",6,0.333333333333333,0,0.333333333333333,0.166666666666667,0.166666666666667
"16415","Mattys",9,0.222222222222222,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111
"16416","Mattéa",4,0,0.25,0.5,0.25,0
"16417","Mattéi",1,0,1,0,0,0
"16418","Mattéis",2,0,0,1,0,0
"16419","Mattéo",236,0.241525423728814,0.23728813559322,0.330508474576271,0.127118644067797,0.0635593220338983
"16420","Mattëo",1,1,0,0,0,0
"16421","Matubanzila",1,0,0,1,0,0
"16422","Maturin",1,1,0,0,0,0
"16423","Matvey",1,0,0,0,0,1
"16424","Matvii",1,0,1,0,0,0
"16425","Maty",4,0,0.25,0,0.5,0.25
"16426","Matyas",7,0.142857142857143,0.142857142857143,0.714285714285714,0,0
"16427","Matylia",1,0,0,1,0,0
"16428","Matyne",1,0,0,1,0,0
"16429","Matys",51,0.254901960784314,0.215686274509804,0.352941176470588,0.156862745098039,0.0196078431372549
"16430","Matyssalan",1,1,0,0,0,0
"16431","Matène",1,0,0,1,0,0
"16432","Matéa",3,0,0,0.666666666666667,0.333333333333333,0
"16433","Matéi",1,0,0,0,1,0
"16434","Matéis",2,0,0,0,1,0
"16435","Matéo",148,0.209459459459459,0.209459459459459,0.337837837837838,0.135135135135135,0.108108108108108
"16436","Matéus-Israel",1,0,1,0,0,0
"16437","Matéï",2,0,0,0.5,0.5,0
"16438","Matéïs",2,0,0,0.5,0.5,0
"16439","Maubert",1,0,0,0,1,0
"16440","Maublanc",1,0,0,1,0,0
"16441","Maucler",1,0,0,1,0,0
"16442","Maud",74,0.0540540540540541,0.175675675675676,0.243243243243243,0.243243243243243,0.283783783783784
"16443","Maud-Albane",1,0,0,0,1,0
"16444","Maude",17,0.117647058823529,0.0588235294117647,0.294117647058824,0.294117647058824,0.235294117647059
"16445","Maudet",1,0,0,0,1,0
"16446","Maudez",1,0,0,0,0,1
"16447","Maudinas-Wernett",1,0,0,0,0,1
"16448","Maudrey",1,0,0,0,0,1
"16449","Mauduit",2,1,0,0,0,0
"16450","Mauffret",1,0,0,0,1,0
"16451","Maugan",2,0,1,0,0,0
"16452","Mauget",1,0,0,0,1,0
"16453","Maugey",1,1,0,0,0,0
"16454","Maujean",1,1,0,0,0,0
"16455","Maulave",1,0,1,0,0,0
"16456","Maulny",1,0,0,1,0,0
"16457","Maupas",1,0,0,1,0,0
"16458","Maupay",1,0,0,0,1,0
"16459","Maur",1,0,0,1,0,0
"16460","Maurane",3,0,0.666666666666667,0.333333333333333,0,0
"16461","Maureen",31,0.0967741935483871,0.0967741935483871,0.354838709677419,0.419354838709677,0.032258064516129
"16462","Mauriane",1,0,1,0,0,0
"16463","Maurice",6,0,0.5,0.333333333333333,0.166666666666667,0
"16464","Maurin",1,0,0,0,1,0
"16465","Maurine",4,0.25,0.5,0.25,0,0
"16466","Mauro",4,0,0.25,0.25,0,0.5
"16467","Mauroy",1,0,1,0,0,0
"16468","Maury",1,0,0,1,0,0
"16469","Mauryne",1,0,0,0,1,0
"16470","Maverick",3,0,1,0,0,0
"16471","Maveryck",1,1,0,0,0,0
"16472","Mavoungou",4,0,0.75,0,0.25,0
"16473","Mavrick",1,0,1,0,0,0
"16474","Mavys",1,1,0,0,0,0
"16475","Mawa",1,0,0,0,0,1
"16476","Mawadda",1,0,0,0,0,1
"16477","Mawel",2,0,0,1,0,0
"16478","Mawelle",1,0,0,0,0,1
"16479","Mawen",2,0,0,1,0,0
"16480","Mawenne",1,0,1,0,0,0
"16481","Maweyna",1,0,0,1,0,0
"16482","Mawgan",1,0,1,0,0,0
"16483","Mawouna",1,0,1,0,0,0
"16484","Mawuena",1,0,1,0,0,0
"16485","Max",52,0.134615384615385,0.230769230769231,0.307692307692308,0.230769230769231,0.0961538461538462
"16486","Max-Miller",1,0,0,1,0,0
"16487","Maxan",3,0,0.333333333333333,0.333333333333333,0.333333333333333,0
"16488","Maxance",24,0.291666666666667,0.125,0.25,0.291666666666667,0.0416666666666667
"16489","Maxandre",17,0.117647058823529,0.235294117647059,0.411764705882353,0.176470588235294,0.0588235294117647
"16490","Maxange",2,0,0.5,0.5,0,0
"16491","Maxans",1,0,1,0,0,0
"16492","Maxe",1,0,0,1,0,0
"16493","Maxeen",2,0,0,0,1,0
"16494","Maxen",2,0,0,0,0.5,0.5
"16495","Maxence",740,0.151351351351351,0.258108108108108,0.308108108108108,0.189189189189189,0.0932432432432432
"16496","Maxence-Alexis",2,0,0,1,0,0
"16497","Maxendre",3,0,0,0.333333333333333,0.666666666666667,0
"16498","Maxens",26,0.192307692307692,0.269230769230769,0.269230769230769,0.153846153846154,0.115384615384615
"16499","Maxent",1,0,0,1,0,0
"16500","Maxim",30,0.2,0.3,0.2,0.266666666666667,0.0333333333333333
"16501","Maxime",975,0.161025641025641,0.218461538461538,0.274871794871795,0.223589743589744,0.122051282051282
"16502","Maximilian",4,0,0,0,0.75,0.25
"16503","Maximiliano",2,1,0,0,0,0
"16504","Maximilien",37,0.108108108108108,0.189189189189189,0.216216216216216,0.27027027027027,0.216216216216216
"16505","Maximillian",1,0,0,1,0,0
"16506","Maximin",2,0,0,0,0,1
"16507","Maxine",37,0.108108108108108,0.108108108108108,0.243243243243243,0.27027027027027,0.27027027027027
"16508","Maxo",1,0,1,0,0,0
"16509","Maxwell",1,1,0,0,0,0
"16510","Maxym",6,0,0.333333333333333,0.333333333333333,0.333333333333333,0
"16511","Maxyme",2,0,1,0,0,0
"16512","Maxyn",1,0,1,0,0,0
"16513","Maxyne",1,0,1,0,0,0
"16514","May",5,0.2,0,0.2,0.4,0.2
"16515","May-Lee",7,0.142857142857143,0,0.571428571428571,0.142857142857143,0.142857142857143
"16516","May-Line",3,0,0.666666666666667,0.333333333333333,0,0
"16517","May-Linh",1,0,1,0,0,0
"16518","May-Lis",1,0,0,0,0,1
"16519","May-Liz",1,0,0,0,1,0
"16520","May-Lynn",1,0,1,0,0,0
"16521","Maya",210,0.128571428571429,0.161904761904762,0.271428571428571,0.247619047619048,0.19047619047619
"16522","Maya-Ioana",1,0,0,0,0,1
"16523","Maya-Patricia",1,0,1,0,0,0
"16524","Maya-Rose",1,0,0,0,0,1
"16525","Maya-Yasmina",1,0,0,1,0,0
"16526","Mayack",1,0,1,0,0,0
"16527","Mayad",1,1,0,0,0,0
"16528","Mayah",1,0,1,0,0,0
"16529","Mayalen",1,0,0,0,0,1
"16530","Mayaline",2,0.5,0,0,0.5,0
"16531","Mayalène",1,0,1,0,0,0
"16532","Mayamba",1,0,0,0,0,1
"16533","Mayana",8,0.5,0.25,0.25,0,0
"16534","Mayane",9,0,0.222222222222222,0.444444444444444,0.222222222222222,0.111111111111111
"16535","Mayann",1,0,1,0,0,0
"16536","Mayanne",2,0,0,0,1,0
"16537","Mayar",1,0,0,0,0,1
"16538","Mayara",1,0,0,0,1,0
"16539","Mayaëlle",1,0,0,0,1,0
"16540","Maybel",1,1,0,0,0,0
"16541","Maydin",1,1,0,0,0,0
"16542","Maye",1,0,0,1,0,0
"16543","Mayelan",1,0,1,0,0,0
"16544","Mayen",1,0,1,0,0,0
"16545","Mayeni",1,0,0,0,0,1
"16546","Mayer",1,0,0,1,0,0
"16547","Mayera",1,1,0,0,0,0
"16548","Mayes",1,0,0,0,1,0
"16549","Mayeul",25,0.04,0.08,0.32,0.32,0.24
"16550","Mayeye",1,1,0,0,0,0
"16551","Mayi",1,0,1,0,0,0
"16552","Mayla",3,0,0.333333333333333,0,0.333333333333333,0.333333333333333
"16553","Maylan",3,0,0.666666666666667,0.333333333333333,0,0
"16554","Maylane",1,0,1,0,0,0
"16555","Maylee",6,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"16556","Mayleen",4,0,0.25,0.25,0.5,0
"16557","Mayli",9,0.444444444444444,0.333333333333333,0.222222222222222,0,0
"16558","Maylie",23,0.347826086956522,0.130434782608696,0.260869565217391,0.130434782608696,0.130434782608696
"16559","Maylina",3,0,0,0.666666666666667,0,0.333333333333333
"16560","Mayline",47,0.127659574468085,0.148936170212766,0.319148936170213,0.361702127659574,0.0425531914893617
"16561","Mayling",1,0,1,0,0,0
"16562","Maylinh",1,0,1,0,0,0
"16563","Maylis",57,0.210526315789474,0.210526315789474,0.315789473684211,0.105263157894737,0.157894736842105
"16564","Mayliss",10,0.1,0.3,0.3,0.3,0
"16565","Maylissa",1,0,0,0,1,0
"16566","Maylisse",4,0.75,0,0,0.25,0
"16567","Maylline",2,0,0,1,0,0
"16568","Mayllis",1,1,0,0,0,0
"16569","Maylo",1,0,0,1,0,0
"16570","Maylon",1,0,0,0,1,0
"16571","Maylone",1,0,1,0,0,0
"16572","Maylonn",2,0,0,0,1,0
"16573","Maylou",1,1,0,0,0,0
"16574","Mayly",1,0,0,1,0,0
"16575","Maylys",3,0,0.333333333333333,0.333333333333333,0.333333333333333,0
"16576","Maylé",1,1,0,0,0,0
"16577","Maylée",1,0,1,0,0,0
"16578","Maylïs",1,0,0,1,0,0
"16579","Mayma",1,1,0,0,0,0
"16580","Maymana",1,0,1,0,0,0
"16581","Maymouna",3,0.333333333333333,0,0.666666666666667,0,0
"16582","Mayna",2,1,0,0,0,0
"16583","Maynel",1,0,1,0,0,0
"16584","Mayo",1,0,0,1,0,0
"16585","Mayol",5,0,0,0.2,0,0.8
"16586","Mayor",1,0,0,0,0,1
"16587","Mayra",8,0.125,0.125,0.25,0.375,0.125
"16588","Mayram-Ba",1,1,0,0,0,0
"16589","Mayreau",1,0,1,0,0,0
"16590","Mayrig",1,0,1,0,0,0
"16591","Mayron",13,0.538461538461538,0.0769230769230769,0.153846153846154,0.230769230769231,0
"16592","Mayronn",1,0,1,0,0,0
"16593","Maysa",2,0,0.5,0.5,0,0
"16594","Maysae",1,0,0,1,0,0
"16595","Maysam",1,0,1,0,0,0
"16596","Maysan",1,0,0,0,1,0
"16597","Maysem",1,0,0,0,0,1
"16598","Mayssa",39,0.256410256410256,0.102564102564103,0.384615384615385,0.128205128205128,0.128205128205128
"16599","Mayssae",2,0,1,0,0,0
"16600","Mayssam",2,0.5,0,0.5,0,0
"16601","Mayssan",1,0,1,0,0,0
"16602","Mayssane",6,0.5,0.333333333333333,0,0.166666666666667,0
"16603","Mayssem",1,0,0,0,1,0
"16604","Mayssen",1,0,0,0,0,1
"16605","Mayssoun",1,0,0,1,0,0
"16606","Mayssâ",1,0,0,1,0,0
"16607","Mayuri",1,0,0,0,1,0
"16608","Maywen",1,0,1,0,0,0
"16609","Mayzie",1,0,0,0,1,0
"16610","Mazard",1,0,0,0,1,0
"16611","Mazari",2,0,0,0,1,0
"16612","Mazarine",3,0.333333333333333,0,0,0.333333333333333,0.333333333333333
"16613","Maze",1,0,0,0,1,0
"16614","Mazeau",1,1,0,0,0,0
"16615","Mazen",2,0,0.5,0.5,0,0
"16616","Mazet",2,0.5,0.5,0,0,0
"16617","Mazhyo",1,0,0,1,0,0
"16618","Maziere",1,0,0,1,0,0
"16619","Mazieres",1,0,0,1,0,0
"16620","Mazin",1,0,1,0,0,0
"16621","Mazine",2,0,0,1,0,0
"16622","Mazlum",3,0,0,0.666666666666667,0.333333333333333,0
"16623","Mazuele",1,1,0,0,0,0
"16624","Mazuir",1,0,0,0,0,1
"16625","Mazur",1,0,0,0,1,0
"16626","Mazurak",1,0,0,0,1,0
"16627","Mazzocco",1,0,1,0,0,0
"16628","Maâti",2,0,1,0,0,0
"16629","Maâyana",1,0,0,1,0,0
"16630","Maèlie",1,0,0,0,1,0
"16631","Maèlys",2,0.5,0,0,0.5,0
"16632","Maèva",1,0,0,0,1,0
"16633","Maé",158,0.151898734177215,0.20253164556962,0.373417721518987,0.183544303797468,0.0886075949367089
"16634","Maé-Lynn",1,0,0,0,0,1
"16635","Maédan",1,0,1,0,0,0
"16636","Maéh",1,0,0,0,1,0
"16637","Maélan",2,0,0,0.5,0.5,0
"16638","Maéleen",1,0,1,0,0,0
"16639","Maéli",1,0,0,0,0,1
"16640","Maélia",12,0.0833333333333333,0.0833333333333333,0.416666666666667,0.333333333333333,0.0833333333333333
"16641","Maélian",1,0,1,0,0,0
"16642","Maélic",1,0,0,0,0,1
"16643","Maélice",2,0,0.5,0.5,0,0
"16644","Maélie",44,0.113636363636364,0.227272727272727,0.409090909090909,0.159090909090909,0.0909090909090909
"16645","Maélijusta",1,0,0,0,1,0
"16646","Maéline",33,0.151515151515152,0.212121212121212,0.272727272727273,0.272727272727273,0.0909090909090909
"16647","Maélis",2,0,0,0,1,0
"16648","Maélivia",1,0,0,1,0,0
"16649","Maélo",6,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0
"16650","Maélou",1,0,0,1,0,0
"16651","Maélow",1,0,0,0,1,0
"16652","Maély",9,0.111111111111111,0.111111111111111,0.555555555555556,0.222222222222222,0
"16653","Maélya",5,0,0.4,0.6,0,0
"16654","Maélyce",1,1,0,0,0,0
"16655","Maélye",1,1,0,0,0,0
"16656","Maélyn",2,0,0,0.5,0.5,0
"16657","Maélyne",10,0,0.5,0.4,0.1,0
"16658","Maélys",41,0.121951219512195,0.365853658536585,0.292682926829268,0.146341463414634,0.0731707317073171
"16659","Maélyse",1,0,0,1,0,0
"16660","Maélyss",2,1,0,0,0,0
"16661","Maéna",12,0.166666666666667,0.25,0.5,0.0833333333333333,0
"16662","Maéri",1,0,0,0,1,0
"16663","Maéron",1,1,0,0,0,0
"16664","Maéva",69,0.188405797101449,0.173913043478261,0.333333333333333,0.144927536231884,0.159420289855072
"16665","Maévane",2,0,0,0.5,0.5,0
"16666","Maêly",1,0,1,0,0,0
"16667","Maêlys",2,0,0.5,0,0.5,0
"16668","Maêna",1,0,1,0,0,0
"16669","Maêva",1,0,0,1,0,0
"16670","Maêve",1,0,0,0,1,0
"16671","Maë",21,0.285714285714286,0.238095238095238,0.238095238095238,0.19047619047619,0.0476190476190476
"16672","Maë-Leï",1,0,1,0,0,0
"16673","Maë-Lou",1,0,0,1,0,0
"16674","Maë-Ly",2,0,1,0,0,0
"16675","Maë-Lyne",1,0,1,0,0,0
"16676","Maë-Lynn",1,0,1,0,0,0
"16677","Maë-Lys",2,0,1,0,0,0
"16678","Maë-Wen",1,0,0,1,0,0
"16679","Maëcky",1,0,1,0,0,0
"16680","Maëdine",1,0,0,1,0,0
"16681","Maëe",1,0,0,0,1,0
"16682","Maël",832,0.164663461538462,0.247596153846154,0.296875,0.204326923076923,0.0865384615384615
"16683","Maël-Arezki",1,0,0,0,1,0
"16684","Maëla",11,0.272727272727273,0.272727272727273,0.363636363636364,0.0909090909090909,0
"16685","Maëlan",28,0.25,0.25,0.392857142857143,0.107142857142857,0
"16686","Maëlane",12,0,0.166666666666667,0.416666666666667,0.166666666666667,0.25
"16687","Maëlann",11,0.181818181818182,0.272727272727273,0.181818181818182,0.272727272727273,0.0909090909090909
"16688","Maëlanne",2,0.5,0.5,0,0,0
"16689","Maële",4,0.25,0,0.75,0,0
"16690","Maëlee",2,0,0,0,1,0
"16691","Maëleen",2,0.5,0,0.5,0,0
"16692","Maëlen",1,1,0,0,0,0
"16693","Maëlenn",4,0.25,0.25,0.5,0,0
"16694","Maëlh",2,0,0,0,1,0
"16695","Maëli",5,0.4,0.2,0.2,0.2,0
"16696","Maëlia",31,0.161290322580645,0.225806451612903,0.161290322580645,0.290322580645161,0.161290322580645
"16697","Maëlian",2,0,0.5,0,0.5,0
"16698","Maëlice",1,1,0,0,0,0
"16699","Maëlie",69,0.101449275362319,0.202898550724638,0.376811594202899,0.260869565217391,0.0579710144927536
"16700","Maëlie-Lorane",1,0,0,1,0,0
"16701","Maëlig",6,0.166666666666667,0.666666666666667,0.166666666666667,0,0
"16702","Maëlik",2,0.5,0,0.5,0,0
"16703","Maëlina",1,1,0,0,0,0
"16704","Maëline",114,0.114035087719298,0.228070175438596,0.271929824561404,0.219298245614035,0.166666666666667
